published_date,timestamp,open,high,low,close,per_change,traded_quantity,traded_amount,status
2024-06-12,2024-06-12 14:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-06-12,2024-06-12 15:00:00,1120.0,1120.0,1120.0,1120.0,0.0,5.0,5600.0,0
2024-06-13,2024-06-13 11:00:00,1142.0,1142.0,1142.0,1142.0,0.0,55.0,62810.0,0
2024-06-13,2024-06-13 12:00:00,1142.0,1142.0,1142.0,1142.0,0.0,55.0,62810.0,0
2024-06-13,2024-06-13 13:00:00,1142.0,1142.0,1142.0,1142.0,0.0,55.0,62810.0,0
2024-06-13,2024-06-13 14:00:00,1142.0,1142.0,1142.0,1142.0,0.0,55.0,62810.0,0
2024-06-13,2024-06-13 15:00:00,1142.0,1142.0,1142.0,1142.0,0.0,55.0,62810.0,0
2024-06-30,2024-06-30 11:00:00,1125.0,1125.0,1125.0,1125.0,0.0,20.0,22500.0,0
2024-06-30,2024-06-30 12:00:00,1125.0,1125.0,1125.0,1125.0,0.0,20.0,22500.0,0
2024-06-30,2024-06-30 13:00:00,1125.0,1125.0,1125.0,1125.0,0.0,20.0,22500.0,0
2024-06-30,2024-06-30 14:00:00,1125.0,1125.0,1125.0,1125.0,0.0,20.0,22500.0,0
2024-06-30,2024-06-30 15:00:00,1125.0,1125.0,1125.0,1125.0,0.0,20.0,22500.0,0
2024-07-01,2024-07-01 11:00:00,1110.0,1112.55,1110.0,1111.28,0.12,25.0,27852.0,1
2024-07-01,2024-07-01 12:00:00,1111.28,1112.55,1111.28,1112.55,0.11,25.0,27852.0,1
2024-07-01,2024-07-01 13:00:00,1112.55,1113.82,1112.55,1113.82,0.11,25.0,27852.0,1
2024-07-01,2024-07-01 14:00:00,1113.82,1115.1,1113.82,1115.1,0.11,25.0,27852.0,1
2024-07-01,2024-07-01 15:00:00,1115.1,1115.1,1110.0,1115.1,0.0,25.0,27852.0,0
2024-07-07,2024-07-07 11:00:00,1115.2,1115.2,1112.6,1113.9,-0.12,20.0,22276.0,-1
2024-07-07,2024-07-07 12:00:00,1113.9,1113.9,1112.6,1112.6,-0.12,20.0,22276.0,-1
2024-07-07,2024-07-07 13:00:00,1112.6,1112.6,1111.3,1111.3,-0.12,20.0,22276.0,-1
2024-07-07,2024-07-07 14:00:00,1111.3,1111.3,1110.0,1110.0,-0.12,20.0,22276.0,-1
2024-07-07,2024-07-07 15:00:00,1110.0,1115.2,1110.0,1110.0,0.0,20.0,22276.0,0
2024-07-09,2024-07-09 11:00:00,1112.0,1119.05,1112.0,1115.53,0.32,20.0,22320.5,1
2024-07-09,2024-07-09 12:00:00,1115.53,1119.05,1115.53,1119.05,0.32,20.0,22320.5,1
2024-07-09,2024-07-09 13:00:00,1119.05,1122.57,1119.05,1122.57,0.31,20.0,22320.5,1
2024-07-09,2024-07-09 14:00:00,1122.57,1126.1,1122.57,1126.1,0.31,20.0,22320.5,1
